price,carat,icol,icut,iclar,ishape,irep,ityp
1040,0.4,4,3,1,0,0,0
670,0.3,2,2,4,0,0,0
840,0.34,5,4,1,0,0,0
16980,3.81,4,2,2,1,3,1
1590,1.0,1,3,3,0,2,1
3220,2.06,0,3,0,0,2,1
1780,0.5,2,4,1,0,0,0
3140,1.58,1,4,4,0,1,1
2960,1.0,2,3,0,7,0,0
1300,0.43,4,4,4,0,0,0
980,0.31,6,4,4,0,0,0
780,0.3,6,3,1,0,0,0
2300,0.5,5,4,2,0,0,0
1330,0.83,2,4,5,3,2,1
690,0.31,4,4,4,0,0,0
2860,0.61,4,4,4,0,0,0
3000,0.7,4,3,3,0,0,0
2060,0.7,4,3,1,7,0,0
520,0.52,5,2,0,4,2,1
9940,1.0,4,4,5,0,0,0
840,0.4,4,2,0,0,0,0
2690,1.15,3,4,3,0,2,1
2610,1.18,6,4,2,0,2,1
790,0.4,0,1,1,2,0,0
2660,1.12,6,2,2,0,2,1
14470,2.01,2,4,0,0,0,0
5340,2.5,0,3,2,6,2,1
1220,0.4,5,3,3,0,0,0
2850,1.55,1,4,1,6,2,1
3850,0.7,5,4,4,0,0,0
2540,0.91,1,4,0,7,0,0
4340,2.09,0,4,3,6,2,1
1260,0.9,2,2,1,0,2,1
4240,0.85,2,4,6,0,0,0
600,0.62,2,3,1,1,2,1
1130,0.51,2,4,0,0,0,0
1350,0.45,6,4,3,0,0,0
8370,1.13,3,4,5,0,0,0
1150,0.37,5,4,2,0,0,0
2010,0.51,5,2,5,0,0,0
350,0.3,6,4,2,0,2,1
730,0.3,3,4,1,0,0,0
320,0.31,3,2,4,4,2,1
5370,2.51,0,4,2,6,2,1
1830,0.51,2,2,5,0,0,0
920,0.45,1,2,1,0,0,0
3130,0.7,3,2,4,0,0,0
740,0.4,4,3,2,3,0,0
1030,0.71,2,4,2,0,2,1
5590,1.21,2,4,0,0,0,0
750,0.4,1,2,0,0,0,0
2480,0.8,2,3,1,2,0,0
1760,0.5,6,4,1,0,0,0
560,0.57,2,3,1,2,2,1
2200,0.5,6,2,4,0,0,0
1270,0.77,5,3,3,0,2,1
9380,2.16,4,3,2,2,3,1
1680,1.15,5,2,0,1,2,1
320,0.32,5,1,0,4,2,1
10020,2.14,6,3,3,0,2,1
360,0.34,3,3,1,0,2,1
5460,1.0,1,4,4,0,0,0
950,0.36,3,4,2,0,0,0
1240,0.46,3,3,2,0,0,0
7440,1.21,4,3,4,5,0,0
2410,0.56,3,4,3,0,0,0
30580,2.01,6,4,6,4,0,0
1440,0.6,4,2,0,0,0,0
4330,0.9,2,4,2,0,0,0
780,0.31,6,4,5,0,0,0
1770,0.5,5,1,3,0,0,0
2350,0.6,4,4,3,0,0,0
950,0.35,5,4,4,0,0,0
630,0.25,6,4,2,0,0,0
910,0.3,6,4,1,0,0,0
46890,3.52,6,3,5,0,2,1
350,0.34,4,3,3,4,2,1
3720,1.73,2,2,2,7,3,1
9090,3.08,6,2,0,9,2,1
4140,0.96,5,4,0,0,0,0
1130,0.33,4,4,6,0,0,0
4470,2.01,1,3,1,6,2,1
1120,0.45,5,1,1,0,0,0
740,0.3,4,3,2,0,0,0
540,0.5,6,3,0,4,2,1
1440,0.4,5,2,5,0,0,0
1160,0.7,5,3,3,1,2,1
2660,1.53,1,4,1,0,2,1
600,0.61,2,2,1,4,2,1
1070,0.71,2,2,6,4,2,1
5490,1.8,3,2,4,3,2,1
530,0.46,4,3,3,0,2,1
1200,0.5,4,4,0,0,0,0
1740,1.1,1,3,3,0,2,1
1220,0.5,5,2,3,4,0,0
1910,0.59,5,3,5,6,0,0
1760,1.15,1,4,0,0,2,1
2190,0.49,5,4,5,0,0,0
4640,1.2,0,3,0,6,0,0
920,0.35,3,4,2,0,0,0
3800,2.0,0,3,2,4,2,1
12610,2.02,3,4,0,7,0,0
14530,2.56,6,3,4,6,2,1
1880,1.02,1,4,3,0,2,1
3380,0.7,2,4,2,0,0,0
2480,1.7,0,3,1,0,2,1
1070,0.4,4,2,1,0,0,0
1620,0.46,4,4,5,0,0,0
740,0.34,4,4,1,0,0,0
2310,0.5,3,4,3,0,0,0
1810,0.5,6,3,3,0,0,0
2230,1.15,4,4,2,0,2,1
390,0.35,6,4,1,0,2,1
820,0.3,5,4,3,0,0,0
440,0.38,5,4,3,0,2,1
590,0.5,4,2,0,4,2,1
1720,0.5,6,4,0,0,0,0
1990,0.5,2,4,2,0,0,0
2910,0.8,1,3,3,0,0,0
360,0.31,5,4,3,0,2,1
2760,1.8,0,3,0,3,2,1
670,0.59,3,3,3,4,2,1
330,0.32,4,2,3,4,3,1
4730,1.02,0,4,2,0,0,0
2330,0.5,4,4,2,0,0,0
1490,0.9,5,2,2,1,2,1
3120,1.38,3,3,3,3,2,1
3980,0.9,2,2,2,0,0,0
4650,1.0,4,4,0,0,0,0
1330,1.0,2,3,0,4,2,1
810,0.3,3,4,2,0,0,0
5190,2.51,0,3,1,6,2,1
850,0.4,1,3,5,4,0,0
6030,2.28,2,3,2,0,2,1
1520,0.5,5,4,3,6,0,0
2830,1.61,1,4,2,0,2,1
4980,1.02,2,4,0,0,0,0
1920,1.12,5,2,1,1,2,1
1100,0.45,2,4,1,0,0,0
450,0.3,0,4,3,0,0,0
2070,1.08,6,4,1,0,2,1
1480,0.43,3,4,6,0,0,0
1460,0.4,6,4,5,0,0,0
5130,1.29,2,3,0,0,2,0
26640,2.5,2,3,2,6,0,0
330,0.3,5,2,5,7,2,1
2330,1.03,5,4,1,0,2,1
350,0.31,6,3,1,0,2,1
1630,0.5,5,2,5,6,0,0
580,0.3,5,3,3,1,0,0
9570,3.02,1,4,3,3,2,1
3610,0.72,4,4,3,0,0,0
6250,0.85,5,4,5,0,0,0
430,0.41,5,4,3,6,2,1
3420,0.7,4,3,3,0,0,0
1640,0.54,4,4,1,0,0,0
6150,1.2,3,3,0,6,0,0
1210,0.42,3,3,3,0,0,0
730,0.3,5,2,3,6,0,0
2600,1.11,3,3,3,0,2,1
1940,1.21,0,4,3,0,2,1
3520,1.73,1,4,3,0,2,1
1120,0.31,6,4,4,0,0,0
3120,0.59,4,4,5,0,0,0
4290,1.29,4,3,0,4,2,0
2660,0.75,4,3,3,3,0,0
690,0.4,2,4,0,0,0,0
590,0.59,4,1,1,6,2,1
360,0.36,3,3,3,4,3,1
1660,0.35,6,4,6,0,0,0
4400,2.0,1,3,1,6,2,1
4440,0.63,6,4,6,0,0,0
9920,1.72,4,4,1,7,0,0
790,0.35,4,4,2,1,0,0
1380,1.01,1,3,1,0,2,1
1750,1.16,4,3,0,0,2,1
3320,1.01,5,3,0,0,2,0
6520,0.99,4,4,2,0,0,0
6040,2.3,2,3,3,3,3,1
7640,1.81,5,3,0,0,2,0
1820,0.5,6,1,3,0,0,0
600,0.59,3,3,2,6,2,1
5100,1.0,6,3,0,6,0,0
3450,1.01,1,3,3,1,0,0
2220,1.01,4,3,2,7,2,1
4030,0.68,5,4,5,0,0,0
1050,0.32,5,4,3,0,0,0
1680,1.03,0,3,2,0,2,1
700,0.3,4,4,1,0,0,0
1950,0.55,5,4,2,0,0,0
3460,0.75,3,3,5,4,0,0
1050,0.7,3,3,3,0,2,1
1200,0.33,5,4,6,0,0,0
2370,1.3,1,4,4,0,2,1
360,0.31,6,3,2,0,2,1
1290,0.45,2,3,2,0,0,0
730,0.64,3,3,3,9,2,1
2350,0.9,1,3,0,4,0,0
6700,1.3,0,3,6,0,0,0
1640,0.46,5,4,4,0,0,0
3250,0.7,5,4,4,0,0,0
360,0.31,6,4,2,0,2,1
960,0.37,5,4,2,0,0,0
1040,0.4,6,3,3,6,0,0
14060,3.01,3,4,3,5,3,1
2240,0.75,5,2,0,0,0,0
1100,0.31,6,4,4,0,0,0
1640,0.5,5,2,0,0,0,0
380,0.37,5,2,3,7,2,1
500,0.51,2,3,1,4,2,1
2170,0.5,2,4,3,0,0,0
1990,1.25,0,4,3,0,2,1
1350,0.4,6,3,5,0,0,0
1650,0.94,3,2,4,7,2,1
1860,0.71,1,4,0,0,0,0
1670,1.01,4,2,1,7,2,1
1040,0.34,6,3,4,0,0,0
2660,1.24,4,3,3,1,2,1
6680,2.15,3,2,2,7,2,1
3940,1.55,5,3,1,4,2,1
640,0.57,4,2,2,6,3,1
2600,0.52,5,4,4,0,0,0
1950,1.0,4,2,1,6,2,1
3900,1.29,4,3,0,7,0,0
2500,1.5,2,3,0,0,2,1
3680,0.65,6,4,4,0,0,0
500,0.44,4,3,3,0,2,1
1990,1.17,5,2,1,8,2,1
330,0.3,3,4,2,0,2,1
3000,0.71,4,2,2,0,0,0
3710,1.0,5,3,0,6,2,0
370,0.36,4,4,3,6,2,1
3920,2.04,0,4,1,6,2,1
1750,0.5,5,1,5,0,0,0
810,0.5,6,2,4,6,2,1
2370,0.53,4,4,5,0,0,0
600,0.3,4,2,4,4,0,0
2990,1.01,0,3,0,4,0,0
350,0.3,6,4,2,0,2,1
910,0.34,6,4,5,1,0,0
2220,1.03,4,3,3,6,2,1
1720,1.12,0,4,1,0,2,1
3130,0.73,4,2,3,0,0,0
8130,1.2,3,2,2,6,0,0
590,0.3,5,3,0,0,0,0
3450,0.6,6,4,5,0,0,0
7270,2.08,2,4,4,0,2,1
3780,2.0,1,3,0,6,2,1
9240,1.2,5,4,5,1,0,0
9830,2.03,1,4,1,7,0,0
1050,0.7,5,3,2,0,3,1
950,0.5,1,3,1,4,0,0
4210,2.09,0,4,2,6,2,1
3340,1.6,1,4,3,0,2,1
8480,2.13,3,3,3,1,2,1
9850,2.0,6,3,4,6,2,1
2440,1.04,1,3,3,0,2,1
2550,0.7,3,4,0,0,0,0
680,0.3,3,3,3,0,0,0
1750,0.9,5,3,2,0,2,1
9330,1.51,1,2,5,0,0,0
1570,0.5,4,4,4,1,0,0
4810,1.03,1,4,1,0,0,0
2840,1.77,0,4,2,0,2,1
680,0.71,2,1,0,1,2,1
9180,1.5,4,4,1,3,0,0
2420,0.9,6,2,5,4,2,1
2300,1.54,0,3,1,6,2,1
650,0.3,4,2,1,0,0,0
2330,0.5,4,4,2,0,0,0
840,0.38,4,3,2,6,0,0
2770,0.9,4,3,1,3,0,0
340,0.31,5,4,1,0,2,1
1600,0.91,3,3,4,7,2,1
3790,1.01,2,4,1,7,0,0
930,0.3,4,2,5,0,0,0
2440,0.6,6,4,2,0,0,0
2530,1.5,0,3,4,0,1,1
5760,1.01,1,4,4,0,0,0
800,0.66,6,2,1,4,2,1
1320,1.01,1,3,1,5,2,1
750,0.63,5,1,2,1,2,1
4120,2.09,0,3,3,0,2,1
2130,1.3,1,4,3,0,2,1
2510,0.76,1,4,2,2,0,0
5260,1.01,2,2,2,0,0,0
350,0.3,6,2,2,0,2,1
3520,1.59,1,3,2,6,2,1
3550,2.0,0,3,2,0,2,1
350,0.3,6,3,2,0,2,1
3210,1.72,1,4,2,0,2,1
2150,1.32,3,2,0,8,2,1
710,0.4,1,2,3,4,0,0
2140,0.5,6,2,3,0,0,0
910,0.73,3,4,1,4,2,1
4480,2.08,1,3,1,4,2,1
7050,1.0,3,3,2,0,0,0
830,0.3,6,3,1,0,0,0
2400,0.82,5,2,0,0,0,0
400,0.42,2,2,1,1,2,1
2530,0.5,6,4,4,0,0,0
1030,0.71,2,3,2,0,2,1
2280,0.7,6,2,3,4,0,0
4050,0.8,4,4,4,0,0,0
6860,1.0,3,4,4,0,0,0
310,0.3,4,2,3,4,2,1
1560,1.1,1,4,1,0,2,1
2290,0.51,5,4,6,0,0,0
2430,1.1,5,3,2,0,3,1
580,0.25,3,3,4,0,0,0
2140,1.65,0,4,1,1,2,1
3030,1.02,5,3,5,2,2,1
1810,1.17,1,3,4,6,2,1
2810,0.9,1,4,1,4,0,0
640,0.3,5,1,1,0,0,0
3770,1.3,5,2,3,4,2,1
3930,2.06,1,2,2,3,3,1
390,0.39,3,3,3,4,2,1
830,0.42,6,3,1,1,0,0
2390,0.52,5,4,2,0,0,0
740,0.31,6,3,3,6,0,0
820,0.3,5,3,3,0,0,0
1780,1.14,0,4,2,0,2,1
12080,1.0,6,4,5,0,0,0
670,0.3,5,3,1,0,0,0
990,0.4,5,3,2,6,0,0
3810,0.7,5,4,2,0,0,0
290,0.3,3,1,1,4,2,1
8340,1.4,1,4,3,0,0,0
3230,1.61,1,4,4,0,2,1
1800,0.5,2,4,3,0,0,0
860,0.37,4,4,1,0,0,0
1680,1.13,2,3,1,0,2,1
25080,2.02,5,4,3,0,0,0
1780,0.71,0,2,2,0,0,0
4450,1.03,6,2,1,4,0,0
1740,1.1,1,4,3,0,2,1
1850,0.54,2,4,5,0,0,0
1160,0.38,6,4,3,0,0,0
22930,2.01,4,4,2,0,0,0
5620,1.0,5,1,4,6,0,0
460,0.41,4,4,2,0,2,1
14140,1.15,5,4,7,0,0,0
670,0.25,6,4,4,0,0,0
3210,1.53,1,4,3,0,2,1
4300,0.8,4,4,2,0,0,0
18750,1.85,2,4,6,0,0,0
810,0.68,2,4,5,6,2,1
1650,0.5,4,3,4,6,0,0
20790,3.15,6,3,2,0,2,1
960,0.57,5,4,4,0,2,1
5090,2.06,2,3,3,7,2,1
2220,0.5,3,4,2,0,0,0
460,0.44,6,4,2,6,2,1
1200,0.31,4,4,6,0,0,0
5360,1.2,1,4,0,0,0,0
1510,0.66,0,3,2,4,0,0
1500,0.4,4,4,5,0,0,0
4840,0.9,6,3,3,4,0,0
1570,1.01,1,1,3,0,2,1
2970,0.75,5,4,5,1,0,0
310,0.31,6,2,0,2,2,1
2670,0.7,1,2,5,0,0,0
380,0.37,5,2,2,7,2,1
1460,0.4,6,4,2,0,0,0
2010,0.5,5,4,5,0,0,0
760,0.51,6,2,3,4,2,1
350,0.31,5,4,2,0,2,1
1410,0.5,1,3,3,0,0,0
1070,0.54,6,3,5,0,2,1
380,0.33,6,4,2,0,2,1
7210,2.23,4,3,1,0,2,1
4630,1.53,4,2,3,7,3,1
570,0.5,6,2,0,0,2,1
700,0.3,5,3,1,0,0,0
1260,0.5,4,4,3,1,0,0
970,0.4,4,3,1,0,0,0
860,0.5,5,4,4,0,2,1
4490,2.0,1,3,1,6,2,1
2490,1.34,3,4,1,0,3,1
1510,0.4,6,4,3,0,0,0
360,0.3,5,3,4,0,2,1
1560,0.9,5,3,3,1,2,1
750,0.32,6,4,2,0,0,0
1880,1.0,6,3,0,0,2,1
2130,1.09,2,4,4,0,1,1
2680,0.59,3,4,4,0,0,0
5580,1.13,1,4,1,0,0,0
2190,0.7,2,1,1,0,0,0
9130,1.02,3,4,5,0,0,0
2560,1.11,5,3,3,6,2,1
610,0.25,6,4,3,0,0,0
980,0.3,6,4,2,0,0,0
4490,2.0,1,4,1,6,2,1
2480,1.19,2,3,3,0,2,1
2080,1.11,6,3,0,0,2,1
2480,0.91,2,3,1,0,2,1
2820,0.7,3,3,2,4,0,0
3080,0.64,5,4,4,0,0,0
6130,1.5,2,3,0,6,2,0
500,0.34,6,4,5,0,2,1
940,0.3,3,4,6,0,0,0
980,0.7,3,2,2,1,3,1
2790,1.06,4,4,4,0,2,1
5860,1.0,4,2,2,6,0,0
760,0.31,5,3,5,1,0,0
2350,0.51,4,4,2,0,0,0
1210,0.68,6,3,4,0,2,1
640,0.3,3,2,0,0,0,0
2280,0.5,3,4,2,0,0,0
660,0.3,3,2,1,6,0,0
1360,1.03,0,3,2,0,2,1
27420,4.03,5,3,2,6,2,1
790,0.31,5,4,2,0,0,0
2760,0.9,0,1,1,2,0,0
3120,1.01,1,3,0,4,0,0
640,0.3,6,3,1,6,0,0
920,0.3,6,4,2,0,0,0
510,0.54,1,2,2,6,2,1
8190,2.03,4,3,3,0,2,1
950,0.32,4,4,4,0,0,0
950,0.45,0,1,4,0,0,0
430,0.41,2,2,1,0,2,1
350,0.31,6,3,1,0,2,1
4240,0.77,4,4,4,0,0,0
410,0.46,1,2,0,4,2,1
5440,0.9,6,3,6,5,0,0
760,0.3,6,4,1,0,0,0
1690,0.5,6,3,4,1,0,0
1180,0.41,4,2,5,0,0,0
1370,0.75,6,4,3,6,2,1
1150,0.4,4,3,3,0,0,0
790,0.59,5,3,4,4,2,1
1090,0.4,5,4,2,0,0,0
4480,2.01,1,3,1,6,2,1
1090,0.7,6,2,1,6,2,1
2000,0.52,2,4,2,0,0,0
750,0.3,6,4,3,0,0,0
530,0.35,1,4,2,0,0,0
1880,0.53,5,2,5,8,0,0
340,0.31,4,3,2,0,2,1
960,0.35,4,4,3,0,0,0
2400,0.72,4,3,2,1,0,0
530,0.4,5,4,3,0,2,1
390,0.36,5,4,5,6,2,1
970,0.36,4,4,2,0,0,0
1620,0.55,5,3,5,6,0,0
13400,1.3,6,4,4,0,0,0
1100,0.86,3,4,0,3,2,1
1960,1.21,1,4,4,0,1,1
2260,1.08,3,4,4,6,2,1
1020,0.93,0,3,2,0,2,1
8270,2.51,3,4,2,6,2,1
2020,0.5,6,2,3,0,0,0
4030,2.0,0,3,2,6,2,1
7320,1.81,0,4,2,7,0,0
1090,0.61,6,3,4,0,2,1
2470,1.51,0,4,0,0,2,1
2270,0.51,6,4,2,0,0,0
910,0.3,4,2,3,0,0,0
2070,0.9,3,4,2,3,2,1
780,0.31,5,4,1,0,0,0
1000,0.33,6,4,3,0,0,0
2730,0.6,4,4,3,0,0,0
3260,0.8,4,2,1,0,0,0
2610,0.7,6,4,1,0,0,0
1170,0.41,6,4,1,0,0,0
1030,0.4,3,2,4,0,0,0
1060,0.4,3,2,2,0,0,0
2650,1.8,0,3,2,3,2,1
4200,1.64,3,3,2,6,3,1
3770,1.0,6,3,0,0,2,0
1370,0.4,3,4,3,0,0,0
730,0.3,2,4,6,0,0,0
970,0.54,6,2,5,2,3,1
1850,1.03,1,4,1,0,2,1
3180,2.07,0,3,1,8,2,1
6540,2.08,4,4,1,0,2,1
1340,1.03,1,3,1,4,2,1
2360,1.03,5,2,3,9,2,1
800,0.33,4,3,6,1,0,0
1470,0.45,6,2,3,0,0,0
830,0.6,5,3,3,0,2,1
53030,5.02,0,4,2,8,0,0
4940,1.0,4,2,6,7,0,0
2090,1.51,1,4,0,0,1,1
2270,1.02,4,4,3,3,2,1
2590,0.56,6,4,5,0,0,0
770,0.4,3,3,2,3,0,0
4110,1.56,2,3,2,1,2,1
690,0.25,5,4,4,0,0,0
4590,2.21,0,3,3,6,2,1
2480,0.61,2,4,6,0,0,0
1640,1.01,1,4,4,0,1,1
610,0.3,2,3,0,0,0,0
2440,1.17,2,3,3,0,2,1
2720,0.56,5,4,5,0,0,0
4020,1.0,2,3,0,0,0,0
830,0.7,1,3,4,0,2,1
2210,1.01,4,4,3,4,2,1
5260,2.04,2,3,2,7,3,1
930,0.3,4,4,5,0,0,0
3780,2.0,1,3,0,6,2,1
3650,2.01,0,2,3,9,2,1
570,0.5,5,3,1,0,2,1
2340,0.5,5,4,2,0,0,0
1240,0.4,4,4,2,0,0,0
680,0.26,6,4,3,0,0,0
3260,1.69,1,3,3,0,2,1
1050,0.35,6,4,4,0,0,0
1580,0.5,4,3,3,4,0,0
1970,1.19,1,3,4,0,2,1
2180,1.21,1,4,3,0,2,1
8800,1.81,4,3,0,3,0,0
3360,2.01,0,3,1,0,2,1
2040,1.02,3,4,3,0,2,1
4310,0.91,3,2,3,0,0,0
5100,1.51,6,4,3,5,2,1
880,0.52,1,3,2,7,0,0
4980,1.06,2,4,0,0,0,0
740,0.3,5,2,3,0,0,0
1410,0.4,4,4,3,0,0,0
620,0.35,5,1,2,3,0,0
640,0.33,2,4,4,0,0,0
31110,3.03,1,4,4,1,0,0
7310,1.5,1,4,0,0,0,0
1090,0.92,0,3,2,0,2,1
6170,1.0,2,4,2,0,0,0
1380,0.4,5,4,4,0,0,0
1310,0.4,4,4,2,0,0,0
920,0.78,1,3,2,4,2,1
2500,0.83,6,1,1,9,0,0
830,0.3,4,4,4,0,0,0
1130,0.5,4,3,0,6,0,0
3870,0.7,3,4,5,0,0,0
1340,0.43,2,4,5,0,0,0
1540,1.08,0,4,4,0,2,1
4340,0.7,6,0,2,2,0,0
1440,0.45,3,4,4,0,0,0
1390,1.11,2,3,0,0,1,1
1130,0.72,3,3,3,4,2,1
3000,0.64,4,4,4,0,0,0
3640,1.51,4,2,1,1,3,1
520,0.53,2,2,1,4,2,1
5580,1.0,2,4,0,0,0,0
19360,1.9,2,4,5,0,0,0
490,0.49,4,2,2,4,3,1
1310,0.71,6,3,3,9,2,1
950,0.31,6,4,2,0,0,0
2330,0.51,5,4,2,0,0,0
2770,0.61,5,4,3,0,0,0
4590,0.8,4,4,5,0,0,0
2070,0.5,6,2,5,0,0,0
7510,2.18,3,4,3,0,2,1
820,0.32,3,4,2,0,0,0
5530,1.01,3,3,1,6,0,0
590,0.5,3,3,4,4,2,1
2130,0.72,3,3,0,6,0,0
1570,0.45,5,4,4,0,0,0
1350,0.77,6,4,2,6,2,1
4590,2.0,1,3,1,0,2,1
3930,2.0,1,2,1,0,2,1
7270,2.11,3,4,3,0,2,1
830,0.3,5,4,2,0,0,0
1260,0.51,3,2,1,6,0,0
820,0.3,5,2,4,0,0,0
710,0.27,5,4,5,0,0,0
630,0.26,6,3,3,0,0,0
2850,1.55,1,3,1,6,2,1
6110,1.2,2,4,0,0,0,0
10230,2.29,5,3,3,1,3,1
610,0.5,6,2,1,7,3,1
390,0.4,2,1,2,4,2,1
48730,4.34,6,4,4,0,3,1
1700,1.01,2,2,2,0,1,1
4940,2.02,1,2,2,0,2,1
930,0.35,3,4,6,0,0,0
530,0.49,6,2,3,6,2,1
980,0.45,4,4,0,0,0,0
610,0.3,5,2,1,4,0,0
21740,2.39,1,4,2,0,0,0
960,0.45,0,2,5,0,0,0
1860,1.13,1,3,4,0,2,1
450,0.4,6,3,1,0,2,1
23370,2.0,6,3,2,6,0,0
1020,0.69,6,2,2,0,2,1
8910,1.7,0,4,0,6,0,0
2670,0.5,5,4,5,0,0,0
890,0.7,5,2,0,6,2,1
1440,0.4,4,4,5,0,0,0
2330,0.5,4,4,2,0,0,0
850,0.3,5,2,2,0,0,0
940,0.3,6,3,3,0,0,0
3160,1.63,1,3,3,0,2,1
1890,0.5,5,4,1,0,0,0
710,0.3,4,2,2,0,0,0
2940,0.7,3,4,2,0,0,0
2720,1.04,4,4,4,0,2,1
1870,1.0,3,3,2,0,2,1
3150,0.86,3,3,3,1,0,0
7140,2.43,2,4,2,6,2,1
4250,0.81,3,4,5,0,0,0
1700,1.19,0,3,4,0,1,1
1010,0.32,5,4,4,0,0,0
1830,1.43,1,3,0,0,2,1
410,0.32,6,3,4,0,2,1
1380,0.45,3,3,2,0,0,0
840,0.3,3,3,6,0,0,0
1470,0.7,4,3,0,4,0,0
3520,0.7,6,2,4,0,0,0
2370,0.6,6,2,2,0,0,0
850,0.3,6,2,3,0,0,0
4890,2.0,1,3,2,0,2,1
600,0.26,6,4,2,0,0,0
360,0.31,6,3,2,0,2,1
4210,0.8,3,4,4,0,0,0
6860,0.9,4,4,6,0,0,0
3300,0.81,2,4,1,0,0,0
680,0.35,4,4,0,0,0,0
8240,1.5,5,4,1,7,0,0
1350,0.41,6,4,5,0,0,0
550,0.51,6,2,0,6,2,1
2560,1.31,2,3,4,7,2,1
750,0.33,3,4,3,0,0,0
830,0.56,6,3,3,4,2,1
4380,1.0,4,1,3,1,0,0
1950,0.6,6,3,6,1,0,0
930,0.35,5,4,1,0,0,0
340,0.31,4,4,1,0,2,1
7420,2.11,3,3,3,0,3,1
790,0.3,6,4,1,0,0,0
3680,0.75,3,4,3,0,0,0
960,0.3,5,4,2,0,0,0
2150,0.71,3,3,3,7,0,0
490,0.51,1,3,1,1,2,1
2580,0.57,5,4,2,0,0,0
690,0.73,1,4,0,4,2,1
2200,1.04,2,4,3,0,2,1
950,0.34,4,4,3,0,0,0
880,0.78,5,2,0,0,2,1
4950,2.0,2,4,0,6,2,1
450,0.41,6,1,4,6,2,1
3710,0.93,2,4,0,0,0,0
3570,0.96,0,4,0,0,0,0
480,0.5,2,3,0,4,2,1
3640,1.71,1,4,4,0,2,1
740,0.35,1,2,4,0,0,0
2530,0.52,5,4,3,0,0,0
14560,4.03,1,3,2,4,2,1
4140,2.02,0,2,2,6,2,1
1030,0.8,6,3,0,0,2,1
440,0.38,6,4,2,0,2,1
2510,0.5,6,4,5,0,0,0
2320,1.21,6,4,1,0,2,1
1280,0.4,4,2,5,0,0,0
660,0.32,1,4,6,0,0,0
6740,1.29,3,4,0,0,0,0
1250,0.91,2,2,1,1,2,1
1900,0.5,6,2,3,0,0,0
1110,0.47,3,3,3,4,0,0
1520,0.93,4,3,2,1,3,1
360,0.3,6,4,3,0,2,1
2240,0.71,1,2,2,0,0,0
2750,0.72,2,2,4,6,0,0
1050,0.33,5,4,5,0,0,0
2430,1.04,5,4,3,0,2,1
570,0.56,1,3,4,4,2,1
2070,0.5,4,2,2,0,0,0
1780,1.16,1,4,2,0,2,1
420,0.45,1,2,1,4,2,1
3780,2.0,1,3,0,6,2,1
6290,2.06,4,3,1,0,2,1
620,0.36,6,3,1,4,0,0
18120,2.7,0,4,1,0,0,0
1090,0.3,6,4,5,0,0,0
5540,1.73,4,3,3,0,2,1
2260,1.35,0,4,4,0,2,1
1950,1.29,2,4,1,0,2,1
620,0.26,4,4,2,0,0,0
1070,0.54,0,4,2,0,0,0
5550,1.02,1,4,4,0,0,0
6550,1.0,3,2,3,0,0,0
2010,0.5,3,2,2,0,0,0
1920,1.08,1,3,2,0,2,1
510,0.32,1,4,2,3,0,0
5100,0.9,3,3,4,0,0,0
4430,0.9,2,4,3,0,0,0
5410,1.02,5,4,3,7,0,0
2360,0.53,5,4,2,0,0,0
790,0.3,6,3,5,6,0,0
2740,1.7,0,4,2,0,2,1
22400,4.09,3,3,3,1,2,1
6190,1.2,4,3,3,7,0,0
1010,0.71,4,2,2,0,3,1
2450,1.21,0,2,0,7,0,0
10790,1.7,5,3,1,7,0,0
7760,2.21,5,3,2,6,2,1
1970,1.2,1,4,4,0,2,1
750,0.59,5,4,3,1,2,1
4980,1.03,3,4,4,1,0,0
2240,0.55,4,4,4,0,0,0
1060,0.4,6,3,5,1,0,0
1360,0.41,6,4,5,0,0,0
1190,0.5,1,4,4,1,0,0
8370,1.9,1,3,0,0,2,0
440,0.38,6,3,2,0,2,1
7860,1.74,5,3,5,3,2,1
2270,0.5,2,4,5,0,0,0
690,0.5,4,2,3,0,2,1
1860,1.2,0,4,2,0,2,1
1790,1.13,1,4,3,0,2,1
7740,1.5,3,3,0,0,2,0
5450,1.23,1,3,3,3,0,0
930,0.3,5,2,5,0,0,0
730,0.5,0,2,3,1,0,0
1000,0.72,5,3,1,6,3,1
7420,1.81,6,4,2,0,2,1
2380,0.5,4,4,3,0,0,0
12950,2.01,0,4,0,6,0,0
1240,0.4,6,2,5,4,0,0
2070,1.53,0,4,0,4,2,1
4170,2.03,0,3,2,1,2,1
12200,1.01,6,4,6,0,0,0
2130,1.0,3,2,3,0,2,1
3740,0.81,6,3,3,6,0,0
3450,0.7,3,4,3,0,0,0
430,0.38,6,4,1,0,2,1
13360,2.01,3,4,0,3,0,0
710,0.57,5,3,2,0,2,1
3780,2.0,0,1,1,0,2,1
1770,1.15,1,3,2,0,2,1
1950,1.0,4,2,1,0,2,1
450,0.42,6,3,3,4,3,1
3740,1.31,5,3,4,6,2,1
6350,2.05,2,2,2,1,3,1
2620,1.08,4,2,3,9,3,1
650,0.27,4,4,3,0,0,0
2440,0.6,6,4,4,0,0,0
1170,0.4,5,4,1,0,0,0
1960,0.69,3,3,5,1,0,0
810,0.3,5,4,1,0,0,0
3950,2.0,0,3,3,0,2,1
2100,1.13,1,4,5,0,1,1
2500,0.5,6,4,3,0,0,0
1810,1.04,1,2,2,4,3,1
2490,1.23,3,3,3,7,2,1
